id,manufacturer,name,current_url,best_match_path,overlap_ratio,confidence,ties,candidate_count
065c1803-d207-4f17-8050-214c400c81cb,baxi,Baxi 800 Heat Installation Guide,https://www.mrcentralheating.co.uk/pub/media/catalog/product/Baxi-800-Heat-Install-Guide.pdf,dhs_manuals_all/baxi/BAXI_400_HEAT_412_NG_installation.pdf,0.4,medium,3,291
e777b47d-d08c-4af7-b94f-ab1a2a1e994a,baxi,Baxi 600 Combi Installation,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Baxi_600_Combi_Installation.pdf,dhs_manuals_all/baxi/BAXI_COMBI_80_MAXFLUE_NG_installation.pdf,0.4,medium,1,291
0197f41f-8f2f-47b4-97a9-c27cf13695c9,firebird,Firebird System 50-70,https://www.freeboilermanuals.com/assets/pdf/firebird/System-50-70.pdf,,0,none,0,0
05d2303f-c3f0-4487-9fbe-46b5c302e947,firebird,Firebird Envirogreen System Boiler 2024,https://firebird.uk.com/wp-content/uploads/2024/02/Envirogreen_System_Manual-February2024-Secured.pdf,,0,none,0,0
08f74071-357b-440a-9da6-4b785731ed4b,firebird,Firebird Silver Condensing Boiler 2024,https://firebird.uk.com/wp-content/uploads/2024/02/Silver_Boiler_Manual-February2024-Secured.pdf,,0,none,0,0
1c18dc17-5cba-4cc0-8797-78d2a406a75c,firebird,Firebird Enviromax Condensing Boiler,https://firebird.uk.com/images/Enviromax_Manual_MLOB012_comp.pdf,,0,none,0,0
1c8d269c-b911-4b7c-8e88-48c43c8d20aa,firebird,Firebird Envirogreen System 2021,https://firebird.uk.com/wp-content/uploads/2021/10/Envirogreen-System-Manual-MLOBEBSR003-October-21-Secured.pdf,,0,none,0,0
1cc1d0f0-3a0f-4257-9b39-994e07ac51c1,firebird,Firebird S-Range,https://www.freeboilermanuals.com/assets/pdf/firebird/S-Range.pdf,,0,none,0,0
221061f4-ba07-453f-ab6e-1859b9ccc591,firebird,Firebird Envirogreen Condensing 2021,https://firebird.uk.com/wp-content/uploads/2021/10/Envirogreen-Manual-MLOBEB012-Ocober-21-Secured.pdf,,0,none,0,0
3677576e-f3d6-4718-9b70-27c43dfd6ad8,firebird,Firebird Super Q90,https://www.freeboilermanuals.com/assets/pdf/firebird/Super-Q90.pdf,,0,none,0,0
3682eb7c-ef56-4da9-8e70-9d9ad4b52ab2,firebird,Firebird Standard Efficiency Combi,https://firebird.uk.com/images/Standard-Efficiency-Combi-Technical-Manual.pdf,,0,none,0,0
3771a26b-5743-4c08-ae8e-5856a6980ca6,firebird,Firebird Enviromax Combi Pre-2018,https://firebird.uk.com/images/Downloads/Enviromax%20Manual%20-%20MLOB009.pdf,,0,none,0,0
4110f3fc-f74d-4bc2-9846-194a08789d72,firebird,Firebird Envirogreen Combi 2019,https://firebird.uk.com/images/2019/Envirogreen_Combi_Manual_MLOBEBC_R004.pdf,,0,none,0,0
545639e6-97c9-427f-aba2-2ccbd03e44cb,firebird,Firebird Silver Slimline Systempac 2024,https://firebird.uk.com/wp-content/uploads/2024/02/Silver_Slimline_Systempac_Manual-February24-Secured.pdf,,0,none,0,0
654e2be5-e093-4a94-9fee-6af926d1bcd4,firebird,Firebird Enviromax System Boiler,https://firebird.uk.com/images/New_Enviromax_System_Manual.pdf,,0,none,0,0
7c7fba04-921d-4872-9c6d-e0b603553ff8,firebird,Firebird Envirogreen Combi Xceed 2025,https://firebird.uk.com/wp-content/uploads/2025/01/Envirogreen-Combi-Xceed-Manual-MLOBEBCR011-January-25-Secured.pdf,,0,none,0,0
7e655e01-fee3-4d14-a32b-0dc12916f390,firebird,Firebird Envirogreen Slimline Heatpac Addendum,https://firebird.uk.com/wp-content/uploads/2022/05/Envirogreen-Manual-Addendum-ADOBEB000-April-22-Secured.pdf,,0,none,0,0
877c922e-e71e-40f6-84db-0415212f64bb,firebird,Firebird System 90-120,https://www.freeboilermanuals.com/assets/pdf/firebird/System-90-120.pdf,,0,none,0,0
8b59243e-5ced-4113-9eed-0ef9287e9876,firebird,Firebird Elco FB3 Burner 78-100kW,https://firebird.uk.com/wp-content/uploads/2024/10/Elco-FB3-Burner-Manual-78-100kW-September-2024.pdf,,0,none,0,0
93d34821-ff5d-4a1d-868b-8c4e43b5e6c2,firebird,Firebird Silver Slimline Systempac 2020,https://firebird.uk.com/images/2020/Slimline_Silver_Systempac_Manual_S.pdf,,0,none,0,0
966dc794-b9c8-458e-b14f-9a1213248885,firebird,Firebird Enviromax Technical Manual,https://www.freeboilermanuals.com/assets/pdf/firebird/Enviromax%20Technical%20Manual%20-%20MLOB012.pdf,,0,none,0,0
9ba0e469-a5c7-420a-8265-f98483ffdfc1,firebird,Firebird Enviromax Combi 2017,https://firebird.uk.com/images/EnviromaxCombiManual-October2017-MLOBCR000-Secured.pdf,,0,none,0,0
b3bd6071-175b-49d1-88e4-e18087502b74,firebird,Firebird Olympic Combi,https://www.freeboilermanuals.com/assets/pdf/firebird/Olympic-Combi-Boiler.pdf,,0,none,0,0
c3ed817e-9055-4c26-824e-0239f9aec500,firebird,Firebird Silver Condensing 2021,https://firebird.uk.com/wp-content/uploads/2021/10/Silver-Manual-MLOBEBS011-October-21-Secured.pdf,,0,none,0,0
cf3b3b24-f34c-4a83-900f-bfe33861b723,firebird,Firebird Elco FB2 Burner 12-35kW,https://firebird.uk.com/wp-content/uploads/2024/10/Elco-FB2-Burner-Manual-12-35kW-September-2024.pdf,,0,none,0,0
cf52b5d7-302e-4557-ad74-e865bcded6fc,firebird,Firebird Supreme Back Boiler,https://firebird.uk.com/images/BackBoiler_Instructions.pdf,,0,none,0,0
d3aec406-cd12-4f5b-bbcc-2b8832e57068,firebird,Firebird System 70-90,https://www.freeboilermanuals.com/assets/pdf/firebird/System-70-90.pdf,,0,none,0,0
e40cc398-3bbd-452f-9f52-68c824cea830,firebird,Firebird Silver Condensing (old),https://firebird.uk.com/images/New_Silver_Manual.pdf,,0,none,0,0
e91da5bb-c19d-4907-96df-e9f5c6979c97,firebird,Firebird Popular and Heatpac Standard Eff,https://firebird.uk.com/images/stories/standard%20efficiency%20range%20manual.pdf,,0,none,0,0
f725d686-fdcb-450d-b686-d5e24963cbb8,firebird,Firebird Elco FB2 Burner 36-44kW-58kW,https://firebird.uk.com/wp-content/uploads/2024/10/Elco-FB2-Burner-Manual-36-44kW-and-58kW-September-2024.pdf,,0,none,0,0
f75e19c2-1f9c-4506-8f1e-0c6de53d88c7,firebird,Firebird Envirogreen Condensing Boiler 2024,https://firebird.uk.com/wp-content/uploads/2024/02/Envirogreen_Manual-February2024-MLOBEB017-Secured.pdf,,0,none,0,0
2988e313-fa42-4bdd-9acd-48888f911a33,intergas-boiler-parts,Intergas Xtreme Installation Service User,https://theintergasshop.co.uk/intergas-boiler-manuals/Xtreme-Installation-manual.pdf,,0,none,0,16
7e4b22c6-2a2f-4c01-b3e1-ff1d987e2938,intergas-boiler-parts,Intergas Rapid 25-32 Installation,https://theintergasshop.co.uk/intergas-boiler-manuals/Rapid-Installation-manual.pdf,dhs_manuals_all/intergas-boiler-parts/RAPID_25_COMBI_NG_installation.pdf,0.4,medium,2,16
a6cf6d63-47ee-4899-9d89-070b64949da3,intergas-boiler-parts,Intergas Compact HRE 24-18 Installation,https://www.intergasheating.co.uk/app/uploads/2018/04/Combi-Compact-HRE-Installation-manual-88287806.pdf,dhs_manuals_all/intergas-boiler-parts/24_18_HRE_COMBI_NG_installation.pdf,0.5,medium,1,16
ef1f9d1e-ea29-4d98-8ce7-baf27848d705,intergas-boiler-parts,Intergas Xclusive Installation Service User,https://theintergasshop.co.uk/intergas-boiler-manuals/Xclusive-Installation-manual.pdf,,0,none,0,16
132e4fb4-0685-486f-8267-8c663e04aecb,navien,Navien LCB 700 Combi 21-28-36 LC-LCX,https://www.freeboilermanuals.com/assets/pdf/Navien/LCB700.pdf,,0,none,0,0
1349f009-5496-4e4f-b638-1d9f40f66b00,navien,Navien NCB 24-28-34-40L SWE Installation,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB-CE_Installation.pdf,,0,none,0,0
2d1a0fcc-2a2d-4590-991e-c5bed8cc3a38,navien,Navien NCB 700 Combi 25-42K 35-54K,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB_700_combi_on.pdf,,0,none,0,0
618fdbbf-bcb6-4892-ac38-75d56935fdde,navien,Navien NCB 20-23-28-33 LHWE System ErP,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB-ErP_System_Installation_Operation_Manual_Eng.pdf,,0,none,0,0
6aab9819-8c15-4451-861c-cbeca3fce531,navien,Navien NFC-H Combi Boilers,https://www.freeboilermanuals.com/assets/pdf/Navien/nfc_h.pdf,,0,none,0,0
6d9a4d3d-78f7-4def-b2ee-e6e4f0a1d5f9,navien,Navien NCB 24-28-34-40 LDWE Combi ErP,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB-ErP_Combi_Installation_Operation_Manual_Eng.pdf,,0,none,0,0
6eaa67fc-f2ff-435d-8adf-a108e05e43ab,navien,Navien LCB 700 Regular 21-28-36 RS-RSX,https://www.freeboilermanuals.com/assets/pdf/Navien/LCB700.pdf,,0,none,0,0
947d35c0-e848-4bd5-b89b-827fd791610b,navien,Navien NPE 24-31 AWE-SWE Water Heater,https://www.freeboilermanuals.com/assets/pdf/Navien/NPE-Installation-Manual.pdf,,0,none,0,0
a28d1487-76ad-447d-899f-3c24fd500399,navien,Navien LCB 700 System 21-28-36 LS-LSX,https://www.freeboilermanuals.com/assets/pdf/Navien/LCB700.pdf,,0,none,0,0
a92b3a7e-f204-4c54-abf4-87a35513ac97,navien,Navien NCB-H Combi Boilers,https://www.freeboilermanuals.com/assets/pdf/Navien/ncb_h.pdf,,0,none,0,0
aa0ca6a1-54a0-4148-b20c-c932255ce328,navien,Navien NCB 24-28-34-40L SWE Service,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB-CE_Service_manual_V1.0_151019.pdf,,0,none,0,0
